Sri Sairam Engineering College,SAIRAM,Electrical and Electronics Engineering,EEE,R2024,2,24EEPC201,Circuit Theory,3,PC,,core
Sri Sairam Engineering College,SAIRAM,Electrical and Electronics Engineering,EEE,R2024,2,24HSTA201,Tamils and Technology,1,HS,,core
Sri Sairam Engineering College,SAIRAM,Electrical and Electronics Engineering,EEE,R2024,2,24HSNC201,NCC Course Level 1,0,MC,NCC,elective
Sri Sairam Engineering College,SAIRAM,Electrical and Electronics Engineering,EEE,R2024,2,24ESGE102,Engineering Practices Laboratory,2,ES,,core
Sri Sairam Engineering College,SAIRAM,Electrical and Electronics Engineering,EEE,R2024,2,24ENTP201,Digital Dynamics,0,TP,,core
Sri Sairam Engineering College,SAIRAM,Electrical and Electronics Engineering,EEE,R2024,2,24ESID201,Idea Engineering Lab - II,1,ID,,core
Sri Sairam Engineering College,SAIRAM,Electrical and Electronics Engineering,EEE,R2024,2,24ESMC201,MS Office (Mandatory - NC),0,MC,,core
Sri Sairam Engineering College,SAIRAM,Electrical and Electronics Engineering,EEE,R2024,3,24BSMA302,Linear Algebra and Partial Differential Equations,4,BS,,core
Sri Sairam Engineering College,SAIRAM,Electrical and Electronics Engineering,EEE,R2024,3,24EEPC301,Electromagnetic Fields,3,PC,,core
Sri Sairam Engineering College,SAIRAM,Electrical and Electronics Engineering,EEE,R2024,3,24EEPC302,Electrical Machines - I,3,PC,,core
Sri Sairam Engineering College,SAIRAM,Electrical and Electronics Engineering,EEE,R2024,3,24EEPC303,Analog Electronics,3,PC,,core
Sri Sairam Engineering College,SAIRAM,Electrical and Electronics Engineering,EEE,R2024,3,24EEPC304,Digital Electronics,3,PC,,core
Sri Sairam Engineering College,SAIRAM,Electrical and Electronics Engineering,EEE,R2024,3,24HSMC301,Universal Human Values - II Understanding Harmony,3,HS,,core
Sri Sairam Engineering College,SAIRAM,Electrical and Electronics Engineering,EEE,R2024,3,24HSNC301,NCC Course Level 2,0,MC,NCC,elective
Sri Sairam Engineering College,SAIRAM,Electrical and Electronics Engineering,EEE,R2024,3,24EEPL301,Analog and Digital Electronics Laboratory,2,PC,,core
Sri Sairam Engineering College,SAIRAM,Electrical and Electronics Engineering,EEE,R2024,3,24EETP301,Aptitude Skills - I,1,TP,,core
Sri Sairam Engineering College,SAIRAM,Electrical and Electronics Engineering,EEE,R2024,3,24EEID301,Innovative Design Lab - I,1,ID,,core
Sri Sairam Engineering College,SAIRAM,Electrical and Electronics Engineering,EEE,R2024,3,24ESMC301,Joy of Computing using Python (Mandatory - NC),0,MC,,core
Sri Sairam Engineering College,SAIRAM,Electrical and Electronics Engineering,EEE,R2024,4,24BSMA403,Statistics and Numerical Methods,4,BS,,core
Sri Sairam Engineering College,SAIRAM,Electrical and Electronics Engineering,EEE,R2024,4,24EEPC401,Transmission and Distribution,3,PC,,core
Sri Sairam Engineering College,SAIRAM,Electrical and Electronics Engineering,EEE,R2024,4,24EEPC402,Electrical Machines - II,3,PC,,core
Sri Sairam Engineering College,SAIRAM,Electrical and Electronics Engineering,EEE,R2024,4,24EEPC403,Measurements and Instrumentation,3,PC,,core
Sri Sairam Engineering College,SAIRAM,Electrical and Electronics Engineering,EEE,R2024,4,24EIPC404,Control Systems,3,PC,,core
Sri Sairam Engineering College,SAIRAM,Electrical and Electronics Engineering,EEE,R2024,4,,Open Elective - I,3,OE,Open Elective,elective
Sri Sairam Engineering College,SAIRAM,Electrical and Electronics Engineering,EEE,R2024,4,24HSNC401,NCC Course Level 3,0,MC,NCC,elective
Sri Sairam Engineering College,SAIRAM,Electrical and Electronics Engineering,EEE,R2024,4,24EEPL401,Control and Instrumentation Laboratory,2,PC,,core
Sri Sairam Engineering College,SAIRAM,Electrical and Electronics Engineering,EEE,R2024,4,24EEPL402,Electrical Machines Laboratory,2,PC,,core
Sri Sairam Engineering College,SAIRAM,Electrical and Electronics Engineering,EEE,R2024,4,24EETP401,Aptitude Skills - II,0,TP,,core
Sri Sairam Engineering College,SAIRAM,Electrical and Electronics Engineering,EEE,R2024,4,24EEID401,Innovative Design Lab - II,1,ID,,core
Sri Sairam Engineering College,SAIRAM,Electrical and Electronics Engineering,EEE,R2024,5,24EEPC501,Power System Analysis,3,PC,,core
Sri Sairam Engineering College,SAIRAM,Electrical and Electronics Engineering,EEE,R2024,5,24EEPC502,Power Electronics,3,PC,,core
Sri Sairam Engineering College,SAIRAM,Electrical and Electronics Engineering,EEE,R2024,5,24EEPC503,Microprocessor and Microcontrollers,3,PC,,core
Sri Sairam Engineering College,SAIRAM,Electrical and Electronics Engineering,EEE,R2024,5,,Professional Elective I,3,PE,Professional Elective I,elective
Sri Sairam Engineering College,SAIRAM,Electrical and Electronics Engineering,EEE,R2024,5,,Open Elective I,3,OE,Open Elective,elective
Sri Sairam Engineering College,SAIRAM,Electrical and Electronics Engineering,EEE,R2024,5,24EEPL501,Power Electronics Laboratory,1.5,PC,,core
Sri Sairam Engineering College,SAIRAM,Electrical and Electronics Engineering,EEE,R2024,5,24EEPL502,Microprocessor and Microcontrollers Laboratory,1.5,PC,,core
Sri Sairam Engineering College,SAIRAM,Electrical and Electronics Engineering,EEE,R2024,5,24HSPL501,Communication and Soft Skills Lab,1,HS,,core
Sri Sairam Engineering College,SAIRAM,Electrical and Electronics Engineering,EEE,R2024,5,24EETE501,Live-in-Lab III,2,TE,,core
Sri Sairam Engineering College,SAIRAM,Electrical and Electronics Engineering,EEE,R2024,5,24EETP501,Skill Enhancement,1,TP,,core
Sri Sairam Engineering College,SAIRAM,Electrical and Electronics Engineering,EEE,R2024,6,24EEPC601,Solid State Drives and Control,3,PC,,core
Sri Sairam Engineering College,SAIRAM,Electrical and Electronics Engineering,EEE,R2024,6,24EEPC602,Power System Operation and Control,3,PC,,core
Sri Sairam Engineering College,SAIRAM,Electrical and Electronics Engineering,EEE,R2024,6,24EEPW601,Embedded Systems and IoT with Laboratory,4,PW,,core
Sri Sairam Engineering College,SAIRAM,Electrical and Electronics Engineering,EEE,R2024,6,24ITPC301,Data Structures,3,PC,,core
Sri Sairam Engineering College,SAIRAM,Electrical and Electronics Engineering,EEE,R2024,6,,Professional Elective II,3,PE,Professional Elective II,elective
Sri Sairam Engineering College,SAIRAM,Electrical and Electronics Engineering,EEE,R2024,6,,Open Elective II,3,OE,Open Elective,elective
Sri Sairam Engineering College,SAIRAM,Electrical and Electronics Engineering,EEE,R2024,6,24EEPL601,Power System Simulation Laboratory,1.5,PC,,core
Sri Sairam Engineering College,SAIRAM,Electrical and Electronics Engineering,EEE,R2024,6,24ITPL301,Data Structures Laboratory,1.5,PC,,core
Sri Sairam Engineering College,SAIRAM,Electrical and Electronics Engineering,EEE,R2024,6,24EEPJ601,Innovative Design Project,1,PJ,,core
Sri Sairam Engineering College,SAIRAM,Electrical and Electronics Engineering,EEE,R2024,6,24EETP601,Skill Enhancement,1,TP,,core
Sri Sairam Engineering College,SAIRAM,Electrical and Electronics Engineering,EEE,R2024,7,24EEPC701,Distributed Generation and Microgrid,3,PC,,core
Sri Sairam Engineering College,SAIRAM,Electrical and Electronics Engineering,EEE,R2024,7,24EEPC702,Electric Vehicles,3,PC,,core
Sri Sairam Engineering College,SAIRAM,Electrical and Electronics Engineering,EEE,R2024,7,,Professional Elective III,3,PE,Professional Elective III,elective
Sri Sairam Engineering College,SAIRAM,Electrical and Electronics Engineering,EEE,R2024,7,,Professional Elective IV,3,PE,Professional Elective IV,elective
Sri Sairam Engineering College,SAIRAM,Electrical and Electronics Engineering,EEE,R2024,7,24HSMG601,Principles of Engineering Management,3,MG,,core
Sri Sairam Engineering College,SAIRAM,Electrical and Electronics Engineering,EEE,R2024,7,24EEPL701,Renewable Energy Laboratory,2,PC,,core
Sri Sairam Engineering College,SAIRAM,Electrical and Electronics Engineering,EEE,R2024,7,24EEPJ701,Project Phase - I,2,PJ,,core
Sri Sairam Engineering College,SAIRAM,Electrical and Electronics Engineering,EEE,R2024,7,24EETP701,Skill Enhancement,1,TP,,core
Sri Sairam Engineering College,SAIRAM,Electrical and Electronics Engineering,EEE,R2024,8,,Professional Elective V,3,PE,Professional Elective V,elective
Sri Sairam Engineering College,SAIRAM,Electrical and Electronics Engineering,EEE,R2024,8,24EEPJ801,Project Phase - II,4,PJ,,core
Sri Sairam Engineering College,SAIRAM,Electrical and Electronics Engineering,EEE,R2024,,24EEEL501,Electrical Energy Generation Systems,3,PE,Professional Elective I,option
Sri Sairam Engineering College,SAIRAM,Electrical and Electronics Engineering,EEE,R2024,,24EEEL502,Power Engineering and Instrumentation,3,PE,Professional Elective I,option
Sri Sairam Engineering College,SAIRAM,Electrical and Electronics Engineering,EEE,R2024,,24EEEL503,Solar and Wind Energy Systems,3,PE,Professional Elective I,option
Sri Sairam Engineering College,SAIRAM,Electrical and Electronics Engineering,EEE,R2024,,24EEEL504,Design of Electrical Machines,3,PE,Professional Elective I,option
Sri Sairam Engineering College,SAIRAM,Electrical and Electronics Engineering,EEE,R2024,,24EEEL505,Transducer Engineering,3,PE,Professional Elective I,option
Sri Sairam Engineering College,SAIRAM,Electrical and Electronics Engineering,EEE,R2024,,24EEEL506,Electrical Engineering Materials,3,PE,Professional Elective I,option
Sri Sairam Engineering College,SAIRAM,Electrical and Electronics Engineering,EEE,R2024,,24EEEL507,Discrete - Time Signal Processing,3,PE,Professional Elective I,option
Sri Sairam Engineering College,SAIRAM,Electrical and Electronics Engineering,EEE,R2024,,24EEEL508,Arduino and Raspberry pi Based System Design,3,PE,Professional Elective I,option
Sri Sairam Engineering College,SAIRAM,Electrical and Electronics Engineering,EEE,R2024,,24EEEL509,Internet of Things for Electrical Engineering,3,PE,Professional Elective I,option
Sri Sairam Engineering College,SAIRAM,Electrical and Electronics Engineering,EEE,R2024,,24EEEL510,Industrial Safety,3,PE,Professional Elective I,option
Sri Sairam Engineering College,SAIRAM,Electrical and Electronics Engineering,EEE,R2024,,24EEEL601,Power System Transients,3,PE,Professional Elective II,option
Sri Sairam Engineering College,SAIRAM,Electrical and Electronics Engineering,EEE,R2024,,24EEEL602,High Voltage Engineering,3,PE,Professional Elective II,option
Sri Sairam Engineering College,SAIRAM,Electrical and Electronics Engineering,EEE,R2024,,24EEEL603,Electric Energy Utilization and Conservation,3,PE,Professional Elective II,option
Sri Sairam Engineering College,SAIRAM,Electrical and Electronics Engineering,EEE,R2024,,24EEEL604,Modeling and Analysis of Electrical Machines,3,PE,Professional Elective II,option
Sri Sairam Engineering College,SAIRAM,Electrical and Electronics Engineering,EEE,R2024,,24EEEL605,Advanced Control Systems,3,PE,Professional Elective II,option
Sri Sairam Engineering College,SAIRAM,Electrical and Electronics Engineering,EEE,R2024,,24EEEL606,Digital Control Engineering Analysis and Design,3,PE,Professional Elective II,option
Sri Sairam Engineering College,SAIRAM,Electrical and Electronics Engineering,EEE,R2024,,24ESEC307,Communication Engineering,3,PE,Professional Elective II,option
Sri Sairam Engineering College,SAIRAM,Electrical and Electronics Engineering,EEE,R2024,,24EEEL607,Electronic Product Design,3,PE,Professional Elective II,option
Sri Sairam Engineering College,SAIRAM,Electrical and Electronics Engineering,EEE,R2024,,24EEEL608,Industrial Data Communications,3,PE,Professional Elective II,option
Sri Sairam Engineering College,SAIRAM,Electrical and Electronics Engineering,EEE,R2024,,24EEEL609,Digital Consumer Technology,3,PE,Professional Elective II,option
Sri Sairam Engineering College,SAIRAM,Electrical and Electronics Engineering,EEE,R2024,,24EEEL701,Power Electronics for Renewable Energy Systems,3,PE,Professional Elective III,option
Sri Sairam Engineering College,SAIRAM,Electrical and Electronics Engineering,EEE,R2024,,24EEEL702,Power Quality,3,PE,Professional Elective III,option
Sri Sairam Engineering College,SAIRAM,Electrical and Electronics Engineering,EEE,R2024,,24EEEL703,Energy Management and Auditing,3,PE,Professional Elective III,option
Sri Sairam Engineering College,SAIRAM,Electrical and Electronics Engineering,EEE,R2024,,24EEEL704,Computer Aided Design of Electrical Machines,3,PE,Professional Elective III,option
Sri Sairam Engineering College,SAIRAM,Electrical and Electronics Engineering,EEE,R2024,,24EEEL705,Medical Instrumentation,3,PE,Professional Elective III,option
Sri Sairam Engineering College,SAIRAM,Electrical and Electronics Engineering,EEE,R2024,,24EEEL706,Microelectromechanical Systems,3,PE,Professional Elective III,option
Sri Sairam Engineering College,SAIRAM,Electrical and Electronics Engineering,EEE,R2024,,24EEEL707,Electromagnetic Compatibility,3,PE,Professional Elective III,option
Sri Sairam Engineering College,SAIRAM,Electrical and Electronics Engineering,EEE,R2024,,24EEEL708,Nano Technology,3,PE,Professional Elective III,option
Sri Sairam Engineering College,SAIRAM,Electrical and Electronics Engineering,EEE,R2024,,24CSPC601,Artificial Intelligence,3,PE,Professional Elective III,option
Sri Sairam Engineering College,SAIRAM,Electrical and Electronics Engineering,EEE,R2024,,24EEEL709,Industrial Control and Automation,3,PE,Professional Elective III,option
Sri Sairam Engineering College,SAIRAM,Electrical and Electronics Engineering,EEE,R2024,,24EEEL710,Power System Protection and Switchgear,3,PE,Professional Elective IV,option
Sri Sairam Engineering College,SAIRAM,Electrical and Electronics Engineering,EEE,R2024,,24EEEL711,Restructured Power Systems,3,PE,Professional Elective IV,option
Sri Sairam Engineering College,SAIRAM,Electrical and Electronics Engineering,EEE,R2024,,24EEEL712,Energy Storage Technologies,3,PE,Professional Elective IV,option
Sri Sairam Engineering College,SAIRAM,Electrical and Electronics Engineering,EEE,R2024,,24EEEL713,Special Electrical Machines,3,PE,Professional Elective IV,option
Sri Sairam Engineering College,SAIRAM,Electrical and Electronics Engineering,EEE,R2024,,24EEEL714,Embedded Control of Electric Drives,3,PE,Professional Elective IV,option
Sri Sairam Engineering College,SAIRAM,Electrical and Electronics Engineering,EEE,R2024,,24EEEL715,Robotics and Control,3,PE,Professional Elective IV,option
Sri Sairam Engineering College,SAIRAM,Electrical and Electronics Engineering,EEE,R2024,,24EEEL716,Real Time Embedded Systems,3,PE,Professional Elective IV,option
Sri Sairam Engineering College,SAIRAM,Electrical and Electronics Engineering,EEE,R2024,,24EEEL717,FPGA Based System Design,3,PE,Professional Elective IV,option
Sri Sairam Engineering College,SAIRAM,Electrical and Electronics Engineering,EEE,R2024,,24ITPC303,Computer Organization and Architecture,3,PE,Professional Elective IV,option
Sri Sairam Engineering College,SAIRAM,Electrical and Electronics Engineering,EEE,R2024,,24EEEL718,Industrial Management,3,PE,Professional Elective IV,option
Sri Sairam Engineering College,SAIRAM,Electrical and Electronics Engineering,EEE,R2024,,24EEEL801,FACTS and Custom Power Devices,3,PE,Professional Elective V,option
Sri Sairam Engineering College,SAIRAM,Electrical and Electronics Engineering,EEE,R2024,,24EEEL802,Smart Grid Technologies,3,PE,Professional Elective V,option
Sri Sairam Engineering College,SAIRAM,Electrical and Electronics Engineering,EEE,R2024,,24EEEL803,EHVAC and EHVDC Power Transmission,3,PE,Professional Elective V,option
Sri Sairam Engineering College,SAIRAM,Electrical and Electronics Engineering,EEE,R2024,,24EEEL804,Soft Computing Techniques for Electrical Engineers,3,PE,Professional Elective V,option
Sri Sairam Engineering College,SAIRAM,Electrical and Electronics Engineering,EEE,R2024,,24EEEL805,Automotive Electrical and Electronics Systems,3,PE,Professional Elective V,option
Sri Sairam Engineering College,SAIRAM,Electrical and Electronics Engineering,EEE,R2024,,24EEEL806,Control of Electric Vehicle,3,PE,Professional Elective V,option
Sri Sairam Engineering College,SAIRAM,Electrical and Electronics Engineering,EEE,R2024,,24EEEL807,Advanced Microprocessors,3,PE,Professional Elective V,option
Sri Sairam Engineering College,SAIRAM,Electrical and Electronics Engineering,EEE,R2024,,24EEPE808,High Speed Digital Design,3,PE,Professional Elective V,option
Sri Sairam Engineering College,SAIRAM,Electrical and Electronics Engineering,EEE,R2024,,24EEEL809,Big Data Analytics for Smart Grid,3,PE,Professional Elective V,option
Sri Sairam Engineering College,SAIRAM,Electrical and Electronics Engineering,EEE,R2024,,24EEEL810,"Work Ethics, Corporate Social Responsibility and Governance",3,PE,Professional Elective V,option
