
Sri Sairam Engineering College,SAIRAM,Computer Science and Engineering (Cyber Security),CSE-CS,R2024,1,24BSMA101,Matrices and Calculus,4,BS,,core
Sri Sairam Engineering College,SAIRAM,Computer Science and Engineering (Cyber Security),CSE-CS,R2024,1,24HSEN101,Communicative English,3,HS,,core
Sri Sairam Engineering College,SAIRAM,Computer Science and Engineering (Cyber Security),CSE-CS,R2024,1,24BSPH101,Engineering Physics,3,BS,,core
Sri Sairam Engineering College,SAIRAM,Computer Science and Engineering (Cyber Security),CSE-CS,R2024,1,24BSCY101,Engineering Chemistry,3,BS,,core
Sri Sairam Engineering College,SAIRAM,Computer Science and Engineering (Cyber Security),CSE-CS,R2024,1,24ESCS101,Problem Solving and Programming in C,3,ES,,core
Sri Sairam Engineering College,SAIRAM,Computer Science and Engineering (Cyber Security),CSE-CS,R2024,1,24ESGE101,Engineering Graphics,3,ES,,core
Sri Sairam Engineering College,SAIRAM,Computer Science and Engineering (Cyber Security),CSE-CS,R2024,1,24HSTA101,Heritage of Tamils,1,HS,,core
Sri Sairam Engineering College,SAIRAM,Computer Science and Engineering (Cyber Security),CSE-CS,R2024,1,24BSPL101,Physics and Chemistry Laboratory,2,BS,,core
Sri Sairam Engineering College,SAIRAM,Computer Science and Engineering (Cyber Security),CSE-CS,R2024,1,24ESPL101,Programming in C Laboratory,1,ES,,core
Sri Sairam Engineering College,SAIRAM,Computer Science and Engineering (Cyber Security),CSE-CS,R2024,1,24ESID101,Idea Engineering Lab - I,1,ID,,core
Sri Sairam Engineering College,SAIRAM,Computer Science and Engineering (Cyber Security),CSE-CS,R2024,1,24ENTP101,Functional Life Skills,1,TP,,core
Sri Sairam Engineering College,SAIRAM,Computer Science and Engineering (Cyber Security),CSE-CS,R2024,2,24BSMA201,Discrete Structures,4,BS,,core
Sri Sairam Engineering College,SAIRAM,Computer Science and Engineering (Cyber Security),CSE-CS,R2024,2,24HSEN201,Professional English,2,HS,,core
Sri Sairam Engineering College,SAIRAM,Computer Science and Engineering (Cyber Security),CSE-CS,R2024,2,24BSPH203,Physics for Information Science,3,BS,,core
Sri Sairam Engineering College,SAIRAM,Computer Science and Engineering (Cyber Security),CSE-CS,R2024,2,24BSCY201,Chemistry for Environment and Sustainability,3,BS,,core
Sri Sairam Engineering College,SAIRAM,Computer Science and Engineering (Cyber Security),CSE-CS,R2024,2,24HSTA201,Tamils and Technology,1,HS,,core
Sri Sairam Engineering College,SAIRAM,Computer Science and Engineering (Cyber Security),CSE-CS,R2024,2,24HSNC201,NCC Course Level 1,0,MC,NCC,elective
Sri Sairam Engineering College,SAIRAM,Computer Science and Engineering (Cyber Security),CSE-CS,R2024,2,24ESGE102,Engineering Practices Laboratory,2,ES,,core
Sri Sairam Engineering College,SAIRAM,Computer Science and Engineering (Cyber Security),CSE-CS,R2024,2,24ITPT201,OOPS Using Java Laboratory with Theory,3,PC,,core
Sri Sairam Engineering College,SAIRAM,Computer Science and Engineering (Cyber Security),CSE-CS,R2024,2,24ESID201,Idea Engineering Lab - II,1,ID,,core
Sri Sairam Engineering College,SAIRAM,Computer Science and Engineering (Cyber Security),CSE-CS,R2024,2,24ENTP201,Digital Dynamics,0,TP,,core
Sri Sairam Engineering College,SAIRAM,Computer Science and Engineering (Cyber Security),CSE-CS,R2024,2,24ESMC201,MS Office (Mandatory - NC),0,MC,,core
Sri Sairam Engineering College,SAIRAM,Computer Science and Engineering (Cyber Security),CSE-CS,R2024,3,24BSMA306,Linear Algebra and Number Theory,4,BS,,core
Sri Sairam Engineering College,SAIRAM,Computer Science and Engineering (Cyber Security),CSE-CS,R2024,3,24SCPC301,Cyber Security Essentials,3,PC,,core
Sri Sairam Engineering College,SAIRAM,Computer Science and Engineering (Cyber Security),CSE-CS,R2024,3,24SCPC302,Computer Networks,3,PC,,core
Sri Sairam Engineering College,SAIRAM,Computer Science and Engineering (Cyber Security),CSE-CS,R2024,3,24ITPC301,Data Structures and Algorithms,3,PC,,core
Sri Sairam Engineering College,SAIRAM,Computer Science and Engineering (Cyber Security),CSE-CS,R2024,3,24ITPW301,Database Management Systems with Lab,4,PW,,core
Sri Sairam Engineering College,SAIRAM,Computer Science and Engineering (Cyber Security),CSE-CS,R2024,3,24HSMC301,Universal Human Values - II Understanding Harmony,3,HS,,core
Sri Sairam Engineering College,SAIRAM,Computer Science and Engineering (Cyber Security),CSE-CS,R2024,3,24HSNC301,NCC Course Level 2,0,MC,NCC,elective
Sri Sairam Engineering College,SAIRAM,Computer Science and Engineering (Cyber Security),CSE-CS,R2024,3,24CIPT301,Digital Design and Computer Organization Laboratory with Theory,3,PC,,core
Sri Sairam Engineering College,SAIRAM,Computer Science and Engineering (Cyber Security),CSE-CS,R2024,3,24ITPL301,Data Structures and Algorithms Laboratory,2,PC,,core
Sri Sairam Engineering College,SAIRAM,Computer Science and Engineering (Cyber Security),CSE-CS,R2024,3,24SCTP301,Aptitude Skills - I,1,TP,,core
Sri Sairam Engineering College,SAIRAM,Computer Science and Engineering (Cyber Security),CSE-CS,R2024,3,24SCID301,Innovative Design Lab - I,1,ID,,core
Sri Sairam Engineering College,SAIRAM,Computer Science and Engineering (Cyber Security),CSE-CS,R2024,3,24ESMC301,Joy of Computing using Python (Mandatory - NC),0,MC,,core
Sri Sairam Engineering College,SAIRAM,Computer Science and Engineering (Cyber Security),CSE-CS,R2024,4,24BSMA406,Probability and Statistics with R Programming,4,BS,,core
Sri Sairam Engineering College,SAIRAM,Computer Science and Engineering (Cyber Security),CSE-CS,R2024,4,24SCPC401,Cryptography and Information Security,3,PC,,core
Sri Sairam Engineering College,SAIRAM,Computer Science and Engineering (Cyber Security),CSE-CS,R2024,4,24SCPC402,Machine Learning Essentials for Cyber Security,3,PC,,core
Sri Sairam Engineering College,SAIRAM,Computer Science and Engineering (Cyber Security),CSE-CS,R2024,4,24SCPC403,Software Development and Design Thinking,3,PC,,core
Sri Sairam Engineering College,SAIRAM,Computer Science and Engineering (Cyber Security),CSE-CS,R2024,4,,Open Elective - I,3,OE,Open Elective,elective
Sri Sairam Engineering College,SAIRAM,Computer Science and Engineering (Cyber Security),CSE-CS,R2024,4,24HSNC401,NCC Course Level 3,0,MC,NCC,elective
Sri Sairam Engineering College,SAIRAM,Computer Science and Engineering (Cyber Security),CSE-CS,R2024,4,24SCPL401,Cryptography and Cyber Security Lab,1,PC,,core
Sri Sairam Engineering College,SAIRAM,Computer Science and Engineering (Cyber Security),CSE-CS,R2024,4,24SCPT401,Operating System in Kali Linux Lab with Theory,3,PC,,core
Sri Sairam Engineering College,SAIRAM,Computer Science and Engineering (Cyber Security),CSE-CS,R2024,4,24SCTP401,Aptitude Skills - II,0,TP,,core
Sri Sairam Engineering College,SAIRAM,Computer Science and Engineering (Cyber Security),CSE-CS,R2024,4,24SCID401,Innovative Design Lab - II,1,ID,,core
Sri Sairam Engineering College,SAIRAM,Computer Science and Engineering (Cyber Security),CSE-CS,R2024,5,24SCPC501,Theoretical Computer Science,4,PC,,core
Sri Sairam Engineering College,SAIRAM,Computer Science and Engineering (Cyber Security),CSE-CS,R2024,5,24SCPC502,Secure Coding,3,PC,,core
Sri Sairam Engineering College,SAIRAM,Computer Science and Engineering (Cyber Security),CSE-CS,R2024,5,,Professional Elective I,3,PE,Professional Elective I,elective
Sri Sairam Engineering College,SAIRAM,Computer Science and Engineering (Cyber Security),CSE-CS,R2024,5,,Professional Elective II,3,PE,Professional Elective II,elective
Sri Sairam Engineering College,SAIRAM,Computer Science and Engineering (Cyber Security),CSE-CS,R2024,5,,Open Elective II,3,OE,Open Elective,elective
Sri Sairam Engineering College,SAIRAM,Computer Science and Engineering (Cyber Security),CSE-CS,R2024,5,24MGMC501,Constitution of India,0,MC,,core
Sri Sairam Engineering College,SAIRAM,Computer Science and Engineering (Cyber Security),CSE-CS,R2024,5,24SCPL501,Secure Coding Laboratory,2,PC,,core
Sri Sairam Engineering College,SAIRAM,Computer Science and Engineering (Cyber Security),CSE-CS,R2024,5,24SCPT502,Cloud Security Laboratory with Theory,3,PC,,core
