college,college_code,course,course_code,regulation,semester,subject_code,subject_name,credits,category,elective_type,record_type
Sri Sairam Engineering College,SAIRAM,Artificial Intelligence and Data Science Engineering,AIDS,R2024,1,24BSMA101,Matrices and Calculus,4,BS,,core
Sri Sairam Engineering College,SAIRAM,Artificial Intelligence and Data Science Engineering,AIDS,R2024,1,24HSEN101,Communicative English,3,HS,,core
Sri Sairam Engineering College,SAIRAM,Artificial Intelligence and Data Science Engineering,AIDS,R2024,1,24BSPH101,Engineering Physics,3,BS,,core
Sri Sairam Engineering College,SAIRAM,Artificial Intelligence and Data Science Engineering,AIDS,R2024,1,24BSCY101,Engineering Chemistry,3,BS,,core
Sri Sairam Engineering College,SAIRAM,Artificial Intelligence and Data Science Engineering,AIDS,R2024,1,24ESCS101,Problem Solving and Programming in C,3,ES,,core
Sri Sairam Engineering College,SAIRAM,Artificial Intelligence and Data Science Engineering,AIDS,R2024,1,24HSTA101,Heritage of Tamils,1,HS,,core
Sri Sairam Engineering College,SAIRAM,Artificial Intelligence and Data Science Engineering,AIDS,R2024,1,24ESPL101,Programming in C Laboratory,1,ES,,core
Sri Sairam Engineering College,SAIRAM,Artificial Intelligence and Data Science Engineering,AIDS,R2024,1,24ESGE102,Engineering Practices Laboratory,2,ES,,core
Sri Sairam Engineering College,SAIRAM,Artificial Intelligence and Data Science Engineering,AIDS,R2024,1,24ENTP101,Functional Life Skills,1,TP,,core
Sri Sairam Engineering College,SAIRAM,Artificial Intelligence and Data Science Engineering,AIDS,R2024,1,24ESID101,Idea Engineering Lab - I,1,ID,,core
Sri Sairam Engineering College,SAIRAM,Artificial Intelligence and Data Science Engineering,AIDS,R2024,2,24BSMA201,Discrete Structures,4,BS,,core
Sri Sairam Engineering College,SAIRAM,Artificial Intelligence and Data Science Engineering,AIDS,R2024,2,24HSEN201,Professional English,2,HS,,core
Sri Sairam Engineering College,SAIRAM,Artificial Intelligence and Data Science Engineering,AIDS,R2024,2,24BSPH203,Physics for Information Science,3,BS,,core
Sri Sairam Engineering College,SAIRAM,Artificial Intelligence and Data Science Engineering,AIDS,R2024,2,24BSCY201,Chemistry for Environment and Sustainability,3,BS,,core
Sri Sairam Engineering College,SAIRAM,Artificial Intelligence and Data Science Engineering,AIDS,R2024,2,24HSTA201,Tamils and Technology,1,HS,,core
Sri Sairam Engineering College,SAIRAM,Artificial Intelligence and Data Science Engineering,AIDS,R2024,2,24ESGE101,Engineering Graphics,3,ES,,core
Sri Sairam Engineering College,SAIRAM,Artificial Intelligence and Data Science Engineering,AIDS,R2024,2,24HSNC201,NCC Course Level 1,0,NC,,core
Sri Sairam Engineering College,SAIRAM,Artificial Intelligence and Data Science Engineering,AIDS,R2024,2,24BSPL101,Physics and Chemistry Laboratory,2,BS,,core
Sri Sairam Engineering College,SAIRAM,Artificial Intelligence and Data Science Engineering,AIDS,R2024,2,24AIPT201,Python for Data Science Laboratory with Theory,3,PT,,core
Sri Sairam Engineering College,SAIRAM,Artificial Intelligence and Data Science Engineering,AIDS,R2024,2,24ENTP201,Digital Dynamics,0,TP,,core
Sri Sairam Engineering College,SAIRAM,Artificial Intelligence and Data Science Engineering,AIDS,R2024,2,24ESID201,Idea Engineering Lab - II,1,ID,,core
Sri Sairam Engineering College,SAIRAM,Artificial Intelligence and Data Science Engineering,AIDS,R2024,2,24ESMC201,MS Office (Mandatory-NC),0,MC,,core
Sri Sairam Engineering College,SAIRAM,Artificial Intelligence and Data Science Engineering,AIDS,R2024,3,24BSMA303,Probability and Statistical Modelling,4,BS,,core
Sri Sairam Engineering College,SAIRAM,Artificial Intelligence and Data Science Engineering,AIDS,R2024,3,24AIPC301,Introduction to Machine Learning,3,PC,,core
Sri Sairam Engineering College,SAIRAM,Artificial Intelligence and Data Science Engineering,AIDS,R2024,3,24AIPC302,Foundations of Data Structures and Algorithm Design,3,PC,,core
Sri Sairam Engineering College,SAIRAM,Artificial Intelligence and Data Science Engineering,AIDS,R2024,3,24AIPW301,Biomedical Signal and Image Processing with Laboratory,4,PW,,core
Sri Sairam Engineering College,SAIRAM,Artificial Intelligence and Data Science Engineering,AIDS,R2024,3,24HSMC301,Universal Human Values - II Understanding Harmony,3,HS,,core
Sri Sairam Engineering College,SAIRAM,Artificial Intelligence and Data Science Engineering,AIDS,R2024,3,24HSNC301,NCC Course Level 2,0,NC,,core
Sri Sairam Engineering College,SAIRAM,Artificial Intelligence and Data Science Engineering,AIDS,R2024,3,24AIPT301,Operating System Laboratory with Theory,3,PT,,core
Sri Sairam Engineering College,SAIRAM,Artificial Intelligence and Data Science Engineering,AIDS,R2024,3,24AIPL302,Database Management Systems Laboratory,2,PL,,core
Sri Sairam Engineering College,SAIRAM,Artificial Intelligence and Data Science Engineering,AIDS,R2024,3,24AITP301,Aptitude Skills - I,1,TP,,core
Sri Sairam Engineering College,SAIRAM,Artificial Intelligence and Data Science Engineering,AIDS,R2024,3,24AIID301,Innovative Design Lab - I,1,ID,,core
Sri Sairam Engineering College,SAIRAM,Artificial Intelligence and Data Science Engineering,AIDS,R2024,3,24ESMC302,Programming in Java (Mandatory-NC),0,MC,,core
Sri Sairam Engineering College,SAIRAM,Artificial Intelligence and Data Science Engineering,AIDS,R2024,4,24BSMA407,Linear Algebra and its Applications,4,BS,,core
Sri Sairam Engineering College,SAIRAM,Artificial Intelligence and Data Science Engineering,AIDS,R2024,4,24AIPC401,Data Communication and Computer Networks,3,PC,,core
Sri Sairam Engineering College,SAIRAM,Artificial Intelligence and Data Science Engineering,AIDS,R2024,4,24AIPC402,Data Exploration and Visualization,3,PC,,core
Sri Sairam Engineering College,SAIRAM,Artificial Intelligence and Data Science Engineering,AIDS,R2024,4,24AIPC403,Deep Learning,3,PC,,core
Sri Sairam Engineering College,SAIRAM,Artificial Intelligence and Data Science Engineering,AIDS,R2024,4,,Open Elective - I,3,OE,Open Elective,elective
Sri Sairam Engineering College,SAIRAM,Artificial Intelligence and Data Science Engineering,AIDS,R2024,4,24HSNC401,NCC Course Level 3,0,NC,,core
